Id	text	Expeccted
4346	"Viajei à Brasília de carro e optei por esse hotel por ter garagem. Os funcionários foram muito atenciosos e simpáticos. O quarto é espaçoso e o café da manhã dentro do esperado. Só não avalio como excelente, pois cobram taxa de uso de Wi-Fi.
"	positivo
4347	"Minha avaliação é: Totalmente insatisfeita. ""Não indico a rede Bittar de hotéis em Brasília"" para ninguém. E se este serviço de avaliação do aplicativo tripadvisor for realmente sério. Esta será minha indignação. Dia 29/08/16 fiz uma reserva no América Bittar pelo aplicativo booking. E agora terei a oportunidade de avaliar toda minha estadia em Brasília... Bom primeiro desgaste que ocorreu foi o fato de o quarto que foi reservado suíte... Tive uma surpresa totalmente desagradável quando fui tomar um banho, pois a água não esquentava, bom, solicitei a verificação do problema a direção, ficou realmente constatado defeito nas instalações . A gerência propôs em tocar de hotel. Aceitei a proposta, fui encaminhada para o hotel Grand Bittar. Foi onde ocorreu sérias desaprovações... Sem contar que é um hotel onde se cobra um segmento 4 estrelas e na verdade não passa de 3 estrelas... Primeiro ocorrido: encaminharam a uma suíte com cama de solteiro. Fiz a reclamação, pois minha reserva foi cama casal... Segundo fato ocorrido, transferiram para outra suíte, porém a surpresa foi pior... Uma suíte carpetado e com fortes odores insuportável de cigarro... Não sou fumante. É um não fumante saberá o que estou descrevendo o quanto é horrível. Tá! De fato trocaram novamente de suíte! Ok!!! Nessa pelenga toda, muito cansada da viagem fiquei quieta no quarto, mesmo com direito a pedir outra troca, pois a cama possui um colchão velho com vícios de formato... Onde amanheci com fortes dores no corpo devido o hotel não fazer manejo coreto e trocas dos colchões... E o que mais deixou insatisfeita, foi ""o fato de terem esbarrado o meu carro durante manobras no vão de entrada do hotel"".. Ou seja, fiquei com o veículo danificado, com uma avalia e o hotel nem se dispôs em assumir o fato ocorrido... Por estes motivos nao indico este hotel e nem a rede Bittar. Pois foram 2 fatos desagradáveis em 2 hotéis diferentes da rede Bittar... Total descaso com o usuário e cliente... Em Brasília tem outros hotéis até mais em conta e com avaliação de um autêntico 4 estrela... Tive a infelicidade de obter uma reserva uma rede horrível de hotéis como Bittar, por conta dos hotéis em Brasília estarem lotados devido dois grandes eventos. Esta é minha insatisfação com a rede Bittar.
"	negativo
4348	"Hotel tradicional em Brasilia com bons quartos, espaçosos, reformados e novos. Peca na qualidade das toalhas. Bom serviço de café da manhã. Banheiros espaçosos. Bem localizado perto de shopping com opções para almoço, jantar e compras.
"	positivo
4349	"Quartos de bom tamanho, que podem merecer modernização. Serviços solícitos e atenciosos. A piscina está descuidada, deveria ter limpeza diária o q não ocorre. A academia é acanhada e sem climatização. Ponto negativo para o café da manhã. Produtos que não eram frescos e atendente preparando omeletes e tapiocas sem luvas ou avental, o que produz má impressão quanto à higiene.
"	neutro
4350	"hotel cobra wifi nos apartamentos, a academia horrível, na verdade não se pode chamar aquilo de academia. O banheiro dos apartamentos em péssimas condições, portanto um custo benefício que não atende as expectativas de quem se hospeda.
"	negativo
4351	"Mais uma vez fico no Grand Bittar em Brasília. Continua com uma padrão muito bom em todos os aspectos essenciais que o viajante necessita. O único ponto que fica a desejar está relacionado a cobrança do wi-fi e o sinal não é bom. Não fale a pena. Melhor usar o celular como roteador.
"	positivo
4352	"O Grand Bittar é um hotel que oferece boas condições de hospedagem. Os quartos são confortáveis e com um bom grau de sofisticação. O único problema é a cobrança do wifi. A localização é bem agradável.
"	positivo
4353	"A vista das suites é maravilhosa. Ficamos num andar alto. O quarto é muito confortável, com cobertores e travesseiros muito confortáveis. O banheiro é espaçoso. A água do chuveiro demora a esquentar o que causa desperdício de água. O hotel estava sem muitos funcionários e o serviço de quarto não foi capaz de atender ao cardápio distribuído. Fomos obrigados a comer o que existia e não o que solicitamos. Fora isto, recomento com empenho este Hotel. A localização também é excelente. Talvez pela falta de funcionários, nosso quarto não foi arrumado mesmo com o pedido pendurado na porta.
"	positivo
4354	"O hotel está em ótimas condições, tão ou melhor conservado que os outros hoteis do setor hoteleiro sul. Moderno, confortável e com atendimento muito atencioso. Nós tivemos todas as nossas necessidades atendidas. Café da manhã excelente. Piscina bacana e bem conservada. Quarto grande e confortável.
"	positivo
4355	"hotel bem localizado na área central de brasília próximo ao shopping brasília, ao estádio mané guarrincha, a lojas, outros locais que representam cartões postais de brasília como a catedral metropolitana, a biblioteca, etc... 
"	positivo
4356	"Ótima estrutura nos quartos (destaco itens como o guarda roupas, a qualidade da cama e da mesa de trabalho. O banheiro também é um requinte!), modernidade e qualidade também fora dos quartos. Um atendimento muito bom e personalizado. O café da manhã é um espetáculo à parte!
"	positivo
4357	"O hotel é antigo, as instalações também. O quarto estava sujo (chão com poeira e fios de cabelo). Quarto e banheiro amplos. A localização é boa, porém região perigosa à noite. Com algumas opções de shopping na região. Atendimento deixou a desejar (só tinha uma pessoa e à espera foi longa). Café da manhã mediano. Preço acessível, mas não vale a pena.
"	negativo
4358	"Café da manhã honesto. Tem o básico. Um bom suco de laranja. Talvez o atendimento no café da manhã pudesse ser melhor. Banheiro limpo. Água Quente. Chuveiro com bastante pressão. O quarto também é limpo. Elevadores funcionando bem.
"	positivo
4359	"Estive neste Hotel e minha única reclamação é em relação a acústica, muitas obras próximas e era bastante incomodo o barulho. De resto, tudo normal. Comida do restaurante muito saborosa, porém restrita, sem tanta variedade.
"	positivo
4360	"Perto do shopping com muitas opções para alimentação, confortável, academia, atendimento atencioso, café da manhã bem variado. O piso do quarto é de carpete (pode ser um transtorno para alguns alérgicos).
"	positivo
4361	"Ótima experiência eu possuí nesse hotel. Com o preço acessível, se comparado a outros na mesma região, pude me hospedar num hotel ótimo, que os funcionários são excelentes e que a limpeza e os quartos são ótimos. Entretanto a tarifa foi por meio de uma promoção na booking. com e recomendo apenas se o mesmo estiver apresentando a mesma tarifa de outros hotéis mais simples, caso contrario é uma questão de custo beneficio.
"	positivo
4362	"O quarto é amplo, com uma cama grande e confortável, o ponto negativo é o carpete com cheiro de mofo e de cigarro. O banheiro não acompanha o padrão do quarto e a ducha é bem fraquinha. O café da manhã é apenas correto, mas bem aquém do que se espera de um hotel que se diz cinco estrelas. A internet paga e lenta foi um destque negativo. No entanto em função de uma promoção do booking tivemos um excelente custoXbenefício
"	positivo
4363	"Excelente custo benefício. Fica no centro. Atendimento razoável. Vista bacana. Fazem eventos. Só não tem estacionamento. Vale a pena pegar os quartos do lado norte. Tipo apto final 06. Restaurante mais ou menos. Pizzas são boas. Peça o cupons para o bônus. Eles tem.
"	positivo
4364	"Quarto coreto. Mais funcionarios estão incapaz de ouvir um pedido de bebida e comida. O funciónario desligou o telefone se o cliente não falar português. 5 estrelas sem serviço de bar no fim da tarde e de noite!
"	negativo
4365	"gostei muito do hotel, apesar de ser um pouco antigo. bidê no banheiro eu achei que nunca mais veria. no geral é uma ótimo opção. bem localizado, boa estrutura, ótimo serviço, e por um preço que realmente vale a pena. Depois de um dia longo de Trabalho, realmente valeu a pena descansar neste hotel. recomendo
"	positivo
4366	"O hotel é confortável, cama maravilhosa, banheiro com banheira de hidromassagem, amplo, mas deixou muiiiito a desejar no café da manhã. Tinham pouquíssimas opções de bolos, pães, sucos eram só artificiais - o único natural era de laranja, mas tivemos que solicitar ao metri. A piscina é muuuuito gelada, sem nenhum sistema de aquecimento. Impossível entrar. Eu e meu esposo moramos em Brasília, mas sempre nos hospedamos em datas comemorativas em hotéis da cidade. Esse hotel é maravilhoso para executivos, pois fica bem no centro da cidade. Mas pra uma diária de mais de 300 reais, exitem outros com café da manhã e área de lazer mais preparadas. Além de não oferecer WI-FI gratuito. No dia que fomos o hotel estava recebendo um congresso de estrangeiros. Acho que por isso o café da manhã foi tão limitado- para atender uma multidão de gente; Me desapontei muito.
"	positivo
4367	"Bom hotel, com quarto limpo e café da manhã satisfatório. Apesar de o quarto que eu fiquei ter carpete, esse não me causou alergia. Fiquei no 16 andar e a vista é ótima. Recomendo para viagens curtas a trabalho. Tem localização estratégica, bem próximo ao eixo monumental.
"	positivo
4368	"Hotel bem localizado no centro do plano piloto. Possui um bom restaurante e os funcionários são bastante atenciosos. Realizamos um capacitação no hotel que conta com excelentes salas de aulas ou auditórios. Recomendando para vários tipos de eventos
"	positivo
4369	"Quarto amplo e arejado, com varanda e boa vista. Decoração moderna e bom atendimento. Café da manhã simples, mas variado. Próximo ao shopping e da fonte da Torre de TV, dava para ver iluminado a noite.
"	positivo
4370	"Atendimento profissionalíssimo; quarto grande, limpo e confortável; café da manhã excelente; ambientes e mobiliário modernos (um diferencial em Brasília, onde os hotéis são velhos e descuidados); com ótima relação custo / benefício. Em comparação à unidade do Bittar América (mesma rede), em frente, vale a pena optar pelo Grand Bittar, pois a diferença de tarifário não é significativa.
"	positivo
4371	"Hotel maravilhosamente arrumado, bem iluminado, móveis de muito bom gosto, recepcionistas educados, sempre bem atenciosos, boas e grandes acomodações, preço justo e café da manhã bem servido, com muitas opções.
"	positivo
4372	"Recepção boa. Excelente atendimento. Quarto limpo, com tudo em perfeito ordem. Café da manhã bem servido. Wi-Fi no quarto. O hotel está em uma localização privilegiada, próximo à shopping, mercado, pontos turísticos. Possui uma pequena piscina não aquecida, com o tempo frio fica impossibilitado usá-la. Um ótimo custo X benefício.
"	positivo
4373	"Hotel excelente! Quarto espaçoso, café da manhã com bastante variedade e atendimento excepcional. Com certeza, se tiver que ir à Brasília novamente, irei me hospedar nesse hotel. Superou todas as minhas expectativas.
"	positivo
4374	"Óptimo hotel, próximo de tudo fica no cetor hoteleiro. Ao chegar no hotel, fui muito bem recepcionada pelos recepcionistsa maravilhosos e muito bem treinados para com seus ospedes. Um maravilhoso Buffett de café da manhã. Os quartos muito bm arrumados todo cuidado com a limpesa eu... 
"	positivo
